CONVOCATORIA,SEMESTRE DE CONVOCATORIA,BENEFICIO OTORGADO,DEPARTAMENTO DE NACIMIENTO,MUNICIPIO DE NACIMIENTO,FECHA DE NACIMIENTO,GÉNERO,SUBREGIÓN DE RESIDENCIA,MUNICIPIO DE RESIDENCIA,ESTRATO,GRUPO ETNICO,VICTIMA DEL CONFLICTO ARMADO,UNIVERSIDAD,PROGRAMA CURSADO,MUNICIPIO OFERTA,TIPO DE FORMACIÓN,GRADUADO
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,GUARNE,03/14/1998 12:00:00 AM,MASCULINO,ORIENTE,GUARNE,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,AMALFI,01/27/1993 12:00:00 AM,FEMENINO,NORDESTE,AMALFI,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,AMALFI,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,AMALFI,02/11/1994 12:00:00 AM,FEMENINO,NORDESTE,AMALFI,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,AMALFI,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,VEGACHI,06/26/1999 12:00:00 AM,FEMENINO,NORDESTE,AMALFI,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,AMALFI,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ANORI,12/11/1996 12:00:00 AM,FEMENINO,NORDESTE,ANORI,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,AMALFI,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,REMEDIOS,11/03/1992 12:00:00 AM,FEMENINO,NORDESTE,REMEDIOS,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA INDUSTRIAL,SEGOVIA,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,NARIÑO,BARBACOAS,04/22/1998 12:00:00 AM,FEMENINO,NORDESTE,REMEDIOS,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ADMINISTRACION EN SALUD: ENFASIS EN GESTION DE SERVICIOS DE SALUD Y ENFASIS EN GESTION SANITARIA Y AMBIENTAL,SEGOVIA,UNIVERSITARIA,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ANDES,07/31/1998 12:00:00 AM,MASCULINO,SUROESTE,BETANIA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA DE TELECOMUNICACIONES,ANDES,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SONSON,07/24/1998 12:00:00 AM,MASCULINO,ORIENTE,SONSON,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA INDUSTRIAL,SONSON,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,11/09/1984 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA INDUSTRIAL,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,10/04/1998 12:00:00 AM,FEMENINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA INDUSTRIAL,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CIUDAD BOLIVAR,09/04/1999 12:00:00 AM,MASCULINO,SUROESTE,CIUDAD BOLIVAR,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,ANDES,UNIVERSITARIA,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CIUDAD BOLIVAR,10/23/1999 12:00:00 AM,FEMENINO,SUROESTE,SALGAR,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,ANDES,UNIVERSITARIA,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,BETANIA,04/26/1998 12:00:00 AM,MASCULINO,SUROESTE,BETANIA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,ANDES,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ANDES,02/20/1998 12:00:00 AM,MASCULINO,SUROESTE,ANDES,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,TECNICO PROFESIONAL EN ATENCION PREHOSPITALARIA,ANDES,TECNICA PROFESIONAL,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,NARIÑO,12/01/1998 12:00:00 AM,MASCULINO,ORIENTE,NARIÑO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,SONSON,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,12/11/1989 12:00:00 AM,FEMENINO,URABA,APARTADO,ESTRATO 1,AFROCOLOMBIANO,1,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA INDUSTRIAL,APARTADO,UNIVERSITARIA,0
2016,1,SOSTENIMIENTO,ANTIOQUIA,TURBO,07/19/1999 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA DE SISTEMAS,APARTADO,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,10/02/1992 12:00:00 AM,FEMENINO,URABA,TURBO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA EN ARCHIVISTICA,TURBO,TECNOLOGICA,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,03/24/1999 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 1,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA INDUSTRIAL,APARTADO,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,06/10/1998 12:00:00 AM,FEMENINO,URABA,TURBO,ESTRATO 2,AFROCOLOMBIANO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA INDUSTRIAL,APARTADO,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,11/17/1995 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 1,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,ECOLOGIA DE ZONAS COSTERAS,TURBO,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,08/18/1998 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 1,AFROCOLOMBIANO,1,UNIVERSIDAD DE ANTIOQUIA,ECOLOGIA DE ZONAS COSTERAS,TURBO,UNIVERSITARIA,0
2016,1,SOSTENIMIENTO,CHOCO,RIOSUCIO,06/07/1996 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 1,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,ECOLOGIA DE ZONAS COSTERAS,TURBO,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,05/01/1999 12:00:00 AM,FEMENINO,URABA,TURBO,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,ECOLOGIA DE ZONAS COSTERAS,TURBO,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CACERES,02/23/1998 12:00:00 AM,MASCULINO,BAJO CAUCA,CACERES,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA EN SANEAMIENTO AMBIENTAL,CAUCASIA,TECNOLOGICA,1
2016,1,SOSTENIMIENTO,ANTIOQUIA,CAUCASIA,10/17/1989 12:00:00 AM,MASCULINO,BAJO CAUCA,CACERES,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA EN SANEAMIENTO AMBIENTAL,CAUCASIA,TECNOLOGICA,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL BAGRE,08/29/1998 12:00:00 AM,FEMENINO,BAJO CAUCA,EL BAGRE,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AMBIENTAL,CAUCASIA,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ITAGUI,02/01/1999 12:00:00 AM,MASCULINO,BAJO CAUCA,EL BAGRE,ESTRATO 1,AFROCOLOMBIANO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA DE SISTEMAS,CAUCASIA,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,CORDOBA,PLANETA RICA,02/02/1999 12:00:00 AM,MASCULINO,BAJO CAUCA,CAUCASIA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,CAUCASIA,UNIVERSITARIA,1
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ANORI,02/16/1998 12:00:00 AM,FEMENINO,BAJO CAUCA,EL BAGRE,ESTRATO 1,AFROCOLOMBIANO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA AGROPECUARIA,CAUCASIA,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,VALLE DEL CAUCA,CALI,12/08/1998 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,PSICOLOGIA,MEDELLIN,UNIVERSITARIA,0
2016,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAUCASIA,05/16/1998 12:00:00 AM,MASCULINO,BAJO CAUCA,CAUCASIA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD NACIONAL DE COLOMBIA,ESTADISTICA,MEDELLIN,UNIVERSITARIA,0
2016,1,MATRÍCULA,ANTIOQUIA,AMAGA,02/24/1998 12:00:00 AM,FEMENINO,SUROESTE,AMAGA,ESTRATO 2,NINGUNO,0,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE AMAGA,CICLO COMPLEMENTARIO,AMAGA,NORMALISTA,1
2016,1,MATRÍCULA,ANTIOQUIA,ANZA,03/23/1999 12:00:00 AM,FEMENINO,SUROESTE,AMAGA,ESTRATO 3,NINGUNO,0,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE AMAGA,CICLO COMPLEMENTARIO,AMAGA,NORMALISTA,1
